datetime,open,high,low,close,volume
2026-02-24 21:15:00+00:00,25019.5,25027.75,25014.25,25023.75,1673
2026-02-24 21:30:00+00:00,25023.75,25028.75,25018.5,25018.5,1132
2026-02-24 21:45:00+00:00,25018.0,25022.5,25012.5,25016.25,1796
2026-02-24 23:00:00+00:00,25016.25,25030.25,24992.0,25020.0,908
2026-02-24 23:15:00+00:00,25019.0,25028.5,25009.25,25023.5,833
2026-02-24 23:30:00+00:00,25022.0,25038.0,25017.25,25033.0,759
2026-02-24 23:45:00+00:00,25030.0,25051.0,25027.5,25043.5,1216
2026-02-25 00:00:00+00:00,25044.5,25045.25,25028.25,25029.0,1116
2026-02-25 00:15:00+00:00,25028.75,25044.25,25021.25,25028.5,1193
2026-02-25 00:30:00+00:00,25029.0,25063.0,25018.5,25061.0,1464
2026-02-25 00:45:00+00:00,25061.25,25075.0,25047.5,25071.0,1942
2026-02-25 01:00:00+00:00,25071.25,25095.0,25061.5,25089.75,2467
2026-02-25 01:15:00+00:00,25090.0,25108.25,25071.5,25080.5,2557
2026-02-25 01:30:00+00:00,25079.5,25103.0,25073.0,25093.0,1387
2026-02-25 01:45:00+00:00,25094.0,25113.25,25092.25,25103.5,1511
2026-02-25 02:00:00+00:00,25103.0,25110.5,25091.25,25102.0,1129
2026-02-25 02:15:00+00:00,25102.75,25105.25,25082.25,25101.0,1318
2026-02-25 02:30:00+00:00,25102.0,25114.5,25092.75,25096.0,1504
2026-02-25 02:45:00+00:00,25096.0,25109.5,25092.0,25107.5,826
2026-02-25 03:00:00+00:00,25106.75,25109.5,25076.75,25080.0,1373
2026-02-25 03:15:00+00:00,25079.0,25082.5,25054.75,25069.5,1562
2026-02-25 03:30:00+00:00,25070.0,25076.5,24994.0,25058.0,4001
2026-02-25 03:45:00+00:00,25057.25,25081.25,25047.5,25066.75,1165
2026-02-25 04:00:00+00:00,25066.75,25067.75,25035.0,25042.0,1056
2026-02-25 04:15:00+00:00,25041.25,25054.0,25034.5,25054.0,895
2026-02-25 04:30:00+00:00,25053.5,25063.0,25053.0,25055.75,567
2026-02-25 04:45:00+00:00,25057.0,25061.0,25046.5,25049.25,486
2026-02-25 05:00:00+00:00,25059.0,25067.5,25051.5,25054.5,704
2026-02-25 05:15:00+00:00,25054.25,25055.5,25035.0,25041.25,656
2026-02-25 05:30:00+00:00,25042.0,25046.75,25030.75,25041.25,810
2026-02-25 05:45:00+00:00,25041.5,25057.25,25037.0,25040.75,748
2026-02-25 06:00:00+00:00,25041.5,25046.0,25032.0,25045.5,668
2026-02-25 06:15:00+00:00,25043.75,25058.75,25040.5,25041.0,727
2026-02-25 06:30:00+00:00,25040.0,25058.75,25036.5,25044.75,558
2026-02-25 06:45:00+00:00,25044.5,25046.5,25037.5,25041.75,462
2026-02-25 07:00:00+00:00,25043.0,25053.5,25035.0,25041.25,741
2026-02-25 07:15:00+00:00,25042.25,25048.25,25035.25,25041.75,437
2026-02-25 07:30:00+00:00,25040.25,25042.75,25017.5,25027.5,1078
2026-02-25 07:45:00+00:00,25027.0,25042.25,25026.25,25036.25,661
2026-02-25 08:00:00+00:00,25036.0,25077.5,25036.0,25056.75,2255
2026-02-25 08:15:00+00:00,25056.75,25090.0,25048.75,25075.0,1541
2026-02-25 08:30:00+00:00,25075.75,25080.25,25061.75,25076.25,899
2026-02-25 08:45:00+00:00,25076.25,25083.75,25064.0,25074.5,881
2026-02-25 09:00:00+00:00,25072.5,25087.25,25055.25,25081.0,1317
2026-02-25 09:15:00+00:00,25079.5,25082.75,25064.25,25068.5,882
2026-02-25 09:30:00+00:00,25070.0,25083.0,25064.0,25082.0,597
2026-02-25 09:45:00+00:00,25082.25,25087.75,25072.25,25082.5,991
2026-02-25 10:00:00+00:00,25082.75,25086.0,25066.25,25071.0,820
2026-02-25 10:15:00+00:00,25072.25,25082.5,25065.5,25076.25,961
2026-02-25 10:30:00+00:00,25077.25,25094.75,25073.0,25087.75,755
2026-02-25 10:45:00+00:00,25087.5,25088.25,25067.25,25073.25,757
2026-02-25 11:00:00+00:00,25074.25,25081.25,25068.5,25079.75,566
2026-02-25 11:15:00+00:00,25079.5,25085.0,25071.25,25081.0,551
2026-02-25 11:30:00+00:00,25081.5,25110.25,25081.5,25108.75,1560
2026-02-25 11:45:00+00:00,25109.5,25128.5,25107.75,25124.75,1777
2026-02-25 12:00:00+00:00,25124.5,25131.5,25105.0,25112.0,1940
2026-02-25 12:15:00+00:00,25111.75,25150.0,25110.0,25133.25,3092
2026-02-25 12:30:00+00:00,25132.75,25143.0,25123.0,25130.5,1652
2026-02-25 12:45:00+00:00,25130.75,25146.75,25129.75,25138.5,1588
2026-02-25 13:00:00+00:00,25139.25,25153.0,25133.75,25149.25,1584
